mul;add;rot;inv;blocks;threads;energy
0;0;537500;0;10;32;0,010123529
0;0;537500;0;10;48;0,008780821
0;0;537500;0;10;64;0,008180317
0;0;537500;0;10;80;0,008069186
0;0;537500;0;10;96;0,00761878
0;0;537500;0;10;112;0,007567172
0;0;537500;0;10;128;0,007437648
0;0;537500;0;10;144;0,007154612
0;0;537500;0;10;160;0,007312017
0;0;537500;0;10;176;0,007429543
0;0;537500;0;10;192;0,007539101
0;0;537500;0;10;208;0,007455582
0;0;537500;0;10;224;0,007280643
0;0;537500;0;10;240;0,007218892
0;0;537500;0;10;256;0,00729848
0;0;537500;0;10;272;0,007413607
0;0;537500;0;10;288;0,007494122
0;0;537500;0;10;304;0,007545077
0;0;537500;0;10;320;0,007655133
0;0;537500;0;10;336;0,007648659
0;0;537500;0;10;352;0,007691714
0;0;537500;0;10;368;0,007811503
0;0;537500;0;10;384;0,007772659
0;0;537500;0;10;400;0,007647377
0;0;537500;0;10;416;0,007511711
0;0;537500;0;10;432;0,007241232
0;0;537500;0;10;448;0,007274087
0;0;537500;0;10;464;0,007334821
0;0;537500;0;10;480;0,007247278
0;0;537500;0;10;496;0,00732586
0;0;537500;0;10;512;0,007434659
0;0;537500;0;10;528;0,007330341
0;0;537500;0;10;544;0,007394308
0;0;537500;0;10;560;0,007448964
0;0;537500;0;10;576;0,007503245
0;0;537500;0;10;592;0,007493784
0;0;537500;0;10;608;0,007505074
0;0;537500;0;10;624;0,007631727
0;0;537500;0;10;640;0,007626952
0;0;537500;0;10;656;0,007604036
0;0;537500;0;10;672;0,007637703
0;0;537500;0;10;688;0,007639197
0;0;537500;0;10;704;0,007624461
0;0;537500;0;10;720;0,007631727
0;0;537500;0;10;736;0,007669575
0;0;537500;0;10;752;0,007819968
0;0;537500;0;10;768;0,007718876
0;0;537500;0;10;784;0,007821238
0;0;537500;0;10;800;0,007891479
0;0;537500;0;10;816;0,007901639
0;0;537500;0;10;832;0,007877324
0;0;537500;0;10;848;0,007901941
0;0;537500;0;10;864;0,007968521
0;0;537500;0;10;880;0,008006556
0;0;537500;0;10;896;0,007966204
0;0;537500;0;10;912;0,008138571
0;0;537500;0;10;928;0,008215288
0;0;537500;0;10;944;0,008156895
0;0;537500;0;10;960;0,008271083
0;0;537500;0;10;976;0,008217281
0;0;537500;0;10;992;0,008238702
0;0;537500;0;10;1008;0,008187792
0;0;537500;0;10;1024;0,008315968
0;0;537500;0;12;16;0,009811372
0;0;537500;0;12;32;0,009551145
0;0;537500;0;12;48;0,00858846
0;0;537500;0;12;64;0,007925355
0;0;537500;0;12;80;0,007762201
0;0;537500;0;12;96;0,007388707
0;0;537500;0;12;112;0,007552049
0;0;537500;0;12;128;0,007052559
0;0;537500;0;12;144;0,007307535
0;0;537500;0;12;160;0,007315004
0;0;537500;0;12;176;0,007202458
0;0;537500;0;12;192;0,007082428
0;0;537500;0;12;208;0,007055546
0;0;537500;0;12;224;0,007136723
0;0;537500;0;12;240;0,007198972
0;0;537500;0;12;256;0,007340795
0;0;537500;0;12;272;0,007461912
0;0;537500;0;12;288;0,007502908
0;0;537500;0;12;304;0,007553045
0;0;537500;0;12;320;0,007615992
0;0;537500;0;12;336;0,007564996
0;0;537500;0;12;352;0,007316498
0;0;537500;0;12;368;0,007044595
0;0;537500;0;12;384;0,00706551
0;0;537500;0;12;400;0,007209928
0;0;537500;0;12;416;0,007162121
0;0;537500;0;12;432;0,007287202
0;0;537500;0;12;448;0,007308935
0;0;537500;0;12;464;0,007292595
0;0;537500;0;12;480;0,007300154
0;0;537500;0;12;496;0,007315502
0;0;537500;0;12;512;0,007302057
0;0;537500;0;12;528;0,007469382
0;0;537500;0;12;544;0,007361318
0;0;537500;0;12;560;0,007434025
0;0;537500;0;12;576;0,007396675
0;0;537500;0;12;592;0,007431535
0;0;537500;0;12;608;0,007505897
0;0;537500;0;12;624;0,007605334
0;0;537500;0;12;640;0,00759139
0;0;537500;0;12;656;0,007614796
0;0;537500;0;12;672;0,007589398
0;0;537500;0;12;688;0,007645882
0;0;537500;0;12;704;0,007687729
0;0;537500;0;12;720;0,007636417
0;0;537500;0;12;736;0,007745768
0;0;537500;0;12;752;0,007741531
0;0;537500;0;12;768;0,0077226
0;0;537500;0;12;784;0,007723358
0;0;537500;0;12;800;0,007929838
0;0;537500;0;12;816;0,007825721
0;0;537500;0;12;832;0,007907919
0;0;537500;0;12;848;0,007890981
0;0;537500;0;12;864;0,007963888
0;0;537500;0;12;880;0,007967201
0;0;537500;0;12;896;0,008059362
0;0;537500;0;12;912;0,007982644
0;0;537500;0;12;928;0,008067831
0;0;537500;0;12;944;0,008043919
0;0;537500;0;12;960;0,008151523
0;0;537500;0;12;976;0,008228158
0;0;537500;0;12;992;0,008199752
0;0;537500;0;12;1008;0,008239201
0;0;537500;0;12;1024;0,008352783
0;0;480000;0;2;16;0,029621301
0;0;480000;0;2;32;0,027667018
0;0;480000;0;2;48;0,021348351
0;0;480000;0;2;64;0,019131262
0;0;480000;0;2;80;0,015278854
0;0;480000;0;2;96;0,015983655
0;0;480000;0;2;112;0,0160186
0;0;480000;0;2;128;0,015840378
0;0;480000;0;2;144;0,013604738
0;0;480000;0;2;160;0,011592788
0;0;480000;0;2;176;0,011827074
0;0;480000;0;2;192;0,011636074
0;0;480000;0;2;208;0,012096648
0;0;480000;0;2;224;0,012925774
0;0;480000;0;2;240;0,013196162
0;0;480000;0;2;256;0,013757892
0;0;480000;0;2;272;0,014151502
0;0;480000;0;2;288;0,015167067
0;0;480000;0;2;304;0,015464499
0;0;480000;0;2;320;0,015351216
0;0;480000;0;2;336;0,015366187
0;0;480000;0;2;352;0,015384714
0;0;480000;0;2;368;0,015373174
0;0;480000;0;2;384;0,015375669
0;0;480000;0;2;400;0,015462503
0;0;480000;0;2;416;0,015361196
0;0;480000;0;2;432;0,015374237
0;0;480000;0;2;448;0,015473482
0;0;480000;0;2;464;0,015362121
0;0;480000;0;2;480;0,015356206
0;0;480000;0;2;496;0,015361196
0;0;480000;0;2;512;0,015376168
0;0;480000;0;2;528;0,01537517
0;0;480000;0;2;544;0,015395132
0;0;480000;0;2;560;0,01539613
0;0;480000;0;2;576;0,015372675
0;0;480000;0;2;592;0,015381657
0;0;480000;0;2;608;0,015361196
0;0;480000;0;2;624;0,015362195
0;0;480000;0;2;640;0,015367684
0;0;480000;0;2;656;0,01539613
0;0;480000;0;2;672;0,01540112
0;0;480000;0;2;688;0,015373673
0;0;480000;0;2;704;0,015455517
0;0;480000;0;2;720;0,015387581
0;0;480000;0;2;736;0,015449029
0;0;480000;0;2;752;0,0153592
0;0;480000;0;2;768;0,015367113
0;0;480000;0;2;784;0,015394134
0;0;480000;0;2;800;0,015363692
0;0;480000;0;2;816;0,015464499
0;0;480000;0;2;832;0,015367684
0;0;480000;0;2;848;0,015412152
0;0;480000;0;2;864;0,015367684
0;0;480000;0;2;880;0,015379095
0;0;480000;0;2;896;0,015397627
0;0;480000;0;2;912;0,015400678
0;0;480000;0;2;928;0,015476477
0;0;480000;0;2;944;0,015381222
0;0;480000;0;2;960;0,015380659
0;0;480000;0;2;976;0,015399124
0;0;480000;0;2;992;0,015372176
0;0;480000;0;2;1008;0,015468991
0;0;480000;0;2;1024;0,015454057
0;0;480000;0;4;16;0,018205701
0;0;480000;0;4;32;0,019103306
0;0;480000;0;4;48;0,015156729
0;0;480000;0;4;64;0,014916545
0;0;480000;0;4;80;0,010710494
0;0;480000;0;4;96;0,011581716
0;0;480000;0;4;112;0,011551207
0;0;480000;0;4;128;0,011517308
0;0;480000;0;4;144;0,011663374
0;0;480000;0;4;160;0,011616015
0;0;480000;0;4;176;0,011906652
0;0;480000;0;4;192;0,011740146
0;0;480000;0;4;208;0,012101138
0;0;480000;0;4;224;0,012916725
0;0;480000;0;4;240;0,013118338
0;0;480000;0;4;256;0,013728103
0;0;480000;0;4;272;0,014214831
0;0;480000;0;4;288;0,015253011
0;0;480000;0;4;304;0,015386648
0;0;480000;0;4;320;0,01535528
0;0;480000;0;4;336;0,015365688
0;0;480000;0;4;352;0,015388705
0;0;480000;0;4;368;0,015375734
0;0;480000;0;4;384;0,015376667
0;0;480000;0;4;400;0,015372176
0;0;480000;0;4;416;0,015379162
0;0;480000;0;4;432;0,015382219
0;0;480000;0;4;448;0,015435555
0;0;480000;0;4;464;0,015481994
0;0;480000;0;4;480;0,015406664
0;0;480000;0;4;496;0,015380224
0;0;480000;0;4;512;0,015472484
0;0;480000;0;4;528;0,015492446
0;0;480000;0;4;544;0,01537324
0;0;480000;0;4;560;0,015385711
0;0;480000;0;4;576;0,015474012
0;0;480000;0;4;592;0,015472484
0;0;480000;0;4;608;0,015469522
0;0;480000;0;4;624;0,015462069
0;0;480000;0;4;640;0,015461041
0;0;480000;0;4;656;0,015424077
0;0;480000;0;4;672;0,015486957
0;0;480000;0;4;688;0,01546949
0;0;480000;0;4;704;0,015393136
0;0;480000;0;4;720;0,015478972
0;0;480000;0;4;736;0,015387265
0;0;480000;0;4;752;0,015465997
0;0;480000;0;4;768;0,015407608
0;0;480000;0;4;784;0,015486458
0;0;480000;0;4;800;0,015394633
0;0;480000;0;4;816;0,015451025
0;0;480000;0;4;832;0,015397128
0;0;480000;0;4;848;0,015386084
0;0;480000;0;4;864;0,015383654
0;0;480000;0;4;880;0,015387082
0;0;480000;0;4;896;0,01539613
0;0;480000;0;4;912;0,015420084
0;0;480000;0;4;928;0,015394071
0;0;480000;0;4;944;0,015410103
0;0;480000;0;4;960;0,015495939
0;0;480000;0;4;976;0,015400561
0;0;480000;0;4;992;0,015411045
0;0;480000;0;4;1008;0,01540112
0;0;480000;0;4;1024;0,015409105
0;0;480000;0;6;16;0,015361696
0;0;480000;0;6;32;0,014870632
0;0;480000;0;6;48;0,012630972
0;0;480000;0;6;64;0,010630939
0;0;480000;0;6;80;0,01072745
0;0;480000;0;6;96;0,011530849
0;0;480000;0;6;112;0,011562356
0;0;480000;0;6;128;0,011544812
0;0;480000;0;6;144;0,011649539
0;0;480000;0;6;160;0,011636688
0;0;480000;0;6;176;0,01184403
0;0;480000;0;6;192;0,011711876
0;0;480000;0;6;208;0,012034788
0;0;480000;0;6;224;0,012946227
0;0;480000;0;6;240;0,013155903
0;0;480000;0;6;256;0,013831226
0;0;480000;0;6;272;0,014173462
0;0;480000;0;6;288;0,015209486
0;0;480000;0;6;304;0,015513406
0;0;480000;0;6;320;0,015438549
0;0;480000;0;6;336;0,015402617
0;0;480000;0;6;352;0,015426572
0;0;480000;0;6;368;0,015420583
0;0;480000;0;6;384;0,01549045
0;0;480000;0;6;400;0,015430564
0;0;480000;0;6;416;0,015467993
0;0;480000;0;6;432;0,015417639
0;0;480000;0;6;448;0,015455018
0;0;480000;0;6;464;0,015507917
0;0;480000;0;6;480;0,01549544
0;0;480000;0;6;496;0,015494964
0;0;480000;0;6;512;0,015408107
0;0;480000;0;6;528;0,015429566
0;0;480000;0;6;544;0,015440545
0;0;480000;0;6;560;0,015439048
0;0;480000;0;6;576;0,015443539
0;0;480000;0;6;592;0,015450027
0;0;480000;0;6;608;0,015510911
0;0;480000;0;6;624;0,015438549
0;0;480000;0;6;640;0,015440545
0;0;480000;0;6;656;0,0154351
0;0;480000;0;6;672;0,015448031
0;0;480000;0;6;688;0,015458547
0;0;480000;0;6;704;0,015438502
0;0;480000;0;6;720;0,015438549
0;0;480000;0;6;736;0,015427071
0;0;480000;0;6;752;0,015443539
0;0;480000;0;6;768;0,01544807
0;0;480000;0;6;784;0,01542208
0;0;480000;0;6;800;0,015557322
0;0;480000;0;6;816;0,015451524
0;0;480000;0;6;832;0,015442541
0;0;480000;0;6;848;0,015450565
0;0;480000;0;6;864;0,015463535
0;0;480000;0;6;880;0,015493468
0;0;480000;0;6;896;0,015556326
0;0;480000;0;6;912;0,015450565
0;0;480000;0;6;928;0,015486483
0;0;480000;0;6;944;0,015483962
0;0;480000;0;6;960;0,015472016
0;0;480000;0;6;976;0,015546343
0;0;480000;0;6;992;0,015453558
0;0;480000;0;6;1008;0,015489452
0;0;480000;0;6;1024;0,015482964
0;0;480000;0;8;16;0,013567822
0;0;480000;0;8;32;0,014953189
0;0;480000;0;8;48;0,010814893
0;0;480000;0;8;64;0,010704221
0;0;480000;0;8;80;0,010792958
0;0;480000;0;8;96;0,011553201
0;0;480000;0;8;112;0,011693285
0;0;480000;0;8;128;0,011600666
0;0;480000;0;8;144;0,011836237
0;0;480000;0;8;160;0,011641559
0;0;480000;0;8;176;0,011907576
0;0;480000;0;8;192;0,01172534
0;0;480000;0;8;208;0,01217666
0;0;480000;0;8;224;0,012975661
0;0;480000;0;8;240;0,013269802
0;0;480000;0;8;256;0,013826736
0;0;480000;0;8;272;0,014199912
0;0;480000;0;8;288;0,015201628
0;0;480000;0;8;304;0,015423078
0;0;480000;0;8;320;0,015436054
0;0;480000;0;8;336;0,015421131
0;0;480000;0;8;352;0,015479998
0;0;480000;0;8;368;0,015427617
0;0;480000;0;8;384;0,015426073
0;0;480000;0;8;400;0,015514903
0;0;480000;0;8;416;0,015441086
0;0;480000;0;8;432;0,015416641
0;0;480000;0;8;448;0,01552189
0;0;480000;0;8;464;0,015535364
0;0;480000;0;8;480;0,015524884
0;0;480000;0;8;496;0,015497936
0;0;480000;0;8;512;0,015382219
0;0;480000;0;8;528;0,015497437
0;0;480000;0;8;544;0,015409158
0;0;480000;0;8;560;0,015420084
0;0;480000;0;8;576;0,01545901
0;0;480000;0;8;592;0,015482465
0;0;480000;0;8;608;0,015429113
0;0;480000;0;8;624;0,015460507
0;0;480000;0;8;640;0,015485958
0;0;480000;0;8;656;0,015385711
0;0;480000;0;8;672;0,015480968
0;0;480000;0;8;688;0,015402617
0;0;480000;0;8;704;0,015463037
0;0;480000;0;8;720;0,015406111
0;0;480000;0;8;736;0,015410602
0;0;480000;0;8;752;0,015401675
0;0;480000;0;8;768;0,015379226
0;0;480000;0;8;784;0,015373738
0;0;480000;0;8;800;0,015467494
0;0;480000;0;8;816;0,015493468
0;0;480000;0;8;832;0,01541709
0;0;480000;0;8;848;0,015489477
0;0;480000;0;8;864;0,015410103
0;0;480000;0;8;880;0,015390141
0;0;480000;0;8;896;0,01537517
0;0;480000;0;8;912;0,015402617
0;0;480000;0;8;928;0,015406664
0;0;480000;0;8;944;0,015385151
0;0;480000;0;8;960;0,015388206
0;0;480000;0;8;976;0,015409158
0;0;480000;0;8;992;0,015396188
0;0;480000;0;8;1008;0,015417639
0;0;480000;0;8;1024;0,015433558
0;0;480000;0;10;16;0,011150895
0;0;480000;0;10;32;0,010578846
0;0;480000;0;10;48;0,010796946
0;0;480000;0;10;64;0,010701439
0;0;480000;0;10;80;0,010711201
0;0;480000;0;10;96;0,011475494
0;0;480000;0;10;112;0,011547717
0;0;480000;0;10;128;0,011525363
0;0;480000;0;10;144;0,011616015
0;0;480000;0;10;160;0,011589593
0;0;480000;0;10;176;0,011815106
0;0;480000;0;10;192;0,01176773
0;0;480000;0;10;208;0,012041772
0;0;480000;0;10;224;0,012931187
0;0;480000;0;10;240;0,013132307
0;0;480000;0;10;256;0,013844696
0;0;480000;0;10;272;0,014138032
0;0;480000;0;10;288;0,015185033
0;0;480000;0;10;304;0,015408161
0;0;480000;0;10;320;0,015471517
0;0;480000;0;10;336;0,015404115
0;0;480000;0;10;352;0,015391638
0;0;480000;0;10;368;0,015384215
0;0;480000;0;10;384;0,015396188
0;0;480000;0;10;400;0,015377665
0;0;480000;0;10;416;0,015391698
0;0;480000;0;10;432;0,015480936
0;0;480000;0;10;448;0,015434557
0;0;480000;0;10;464;0,015476506
0;0;480000;0;10;480;0,015483463
0;0;480000;0;10;496;0,015502946
0;0;480000;0;10;512;0,015464034
0;0;480000;0;10;528;0,015482493
0;0;480000;0;10;544;0,015370246
0;0;480000;0;10;560;0,015367752
0;0;480000;0;10;576;0,015464563
0;0;480000;0;10;592;0,015371244
0;0;480000;0;10;608;0,015487481
0;0;480000;0;10;624;0,015482493
0;0;480000;0;10;640;0,015489976
0;0;480000;0;10;656;0,015491947
0;0;480000;0;10;672;0,015506438
0;0;480000;0;10;688;0,015456584
0;0;480000;0;10;704;0,015463037
0;0;480000;0;10;720;0,015397185
0;0;480000;0;10;736;0,015470021
0;0;480000;0;10;752;0,015484488
0;0;480000;0;10;768;0,015393693
0;0;480000;0;10;784;0,015406165
0;0;480000;0;10;800;0,015413648
0;0;480000;0;10;816;0,015392637
0;0;480000;0;10;832;0,01539519
0;0;480000;0;10;848;0,015392197
0;0;480000;0;10;864;0,015409604
0;0;480000;0;10;880;0,015380224
0;0;480000;0;10;896;0,015372675
0;0;480000;0;10;912;0,015489452
0;0;480000;0;10;928;0,01540417
0;0;480000;0;10;944;0,015427118
0;0;480000;0;10;960;0,015388206
0;0;480000;0;10;976;0,015397185
0;0;480000;0;10;992;0,015415145
0;0;480000;0;10;1008;0,015506438
0;0;480000;0;10;1024;0,015387646
0;0;480000;0;12;16;0,01106523
0;0;480000;0;12;32;0,010572612
0;0;480000;0;12;48;0,010695248
0;0;480000;0;12;64;0,010690047
0;0;480000;0;12;80;0,010763545
0;0;480000;0;12;96;0,01150741
0;0;480000;0;12;112;0,011647663
0;0;480000;0;12;128;0,011554786
0;0;480000;0;12;144;0,011650911
0;0;480000;0;12;160;0,011604549
0;0;480000;0;12;176;0,011919832
0;0;480000;0;12;192;0,011671481
0;0;480000;0;12;208;0,01202007
0;0;480000;0;12;224;0,012916725
0;0;480000;0;12;240;0,013115345
0;0;480000;0;12;256;0,013784205
0;0;480000;0;12;272;0,014259798
0;0;480000;0;12;288;0,015169201
0;0;480000;0;12;304;0,015395631
0;0;480000;0;12;320;0,015389642
0;0;480000;0;12;336;0,015481994
0;0;480000;0;12;352;0,015386648
0;0;480000;0;12;368;0,015389143
0;0;480000;0;12;384;0,015380659
0;0;480000;0;12;400;0,015371244
0;0;480000;0;12;416;0,015384652
0;0;480000;0;12;432;0,015459509
0;0;480000;0;12;448;0,015384652
0;0;480000;0;12;464;0,015479
0;0;480000;0;12;480;0,015387208
0;0;480000;0;12;496;0,01537324
0;0;480000;0;12;512;0,015397128
0;0;480000;0;12;528;0,015465498
0;0;480000;0;12;544;0,015387646
0;0;480000;0;12;560;0,015366255
0;0;480000;0;12;576;0,01539064
0;0;480000;0;12;592;0,015300812
0;0;480000;0;12;608;0,015370179
0;0;480000;0;12;624;0,015464499
0;0;480000;0;12;640;0,015483463
0;0;480000;0;12;656;0,015396188
0;0;480000;0;12;672;0,015405113
0;0;480000;0;12;688;0,015380224
0;0;480000;0;12;704;0,015384153
0;0;480000;0;12;720;0,015489452
0;0;480000;0;12;736;0,015409105
0;0;480000;0;12;752;0,015393572
0;0;480000;0;12;768;0,015404614
0;0;480000;0;12;784;0,015495913
0;0;480000;0;12;800;0,015422579
0;0;480000;0;12;816;0,015393073
0;0;480000;0;12;832;0,015390577
0;0;480000;0;12;848;0,015395569
0;0;480000;0;12;864;0,015393635
0;0;480000;0;12;880;0,015388644
0;0;480000;0;12;896;0,015400621
0;0;480000;0;12;912;0,015400122
0;0;480000;0;12;928;0,015399124
0;0;480000;0;12;944;0,015388644
0;0;480000;0;12;960;0,01542053
0;0;480000;0;12;976;0,015424576
0;0;480000;0;12;992;0,01540755
0;0;480000;0;12;1008;0,01548496
0;0;480000;0;12;1024;0,015405054
0;0;1096500;0;2;16;0,04985082
0;0;1096500;0;2;32;0,045651425
0;0;1096500;0;2;48;0,033815219
0;0;1096500;0;2;64;0,027682263
0;0;1096500;0;2;80;0,024505702
0;0;1096500;0;2;96;0,02191194
0;0;1096500;0;2;112;0,021305917
0;0;1096500;0;2;128;0,018794785
0;0;1096500;0;2;144;0,018483769
0;0;1096500;0;2;160;0,018881151
0;0;1096500;0;2;176;0,018416873
0;0;1096500;0;2;192;0,018132814
0;0;1096500;0;2;208;0,017868225
0;0;1096500;0;2;224;0,017578176
0;0;1096500;0;2;240;0,017705228
0;0;1096500;0;2;256;0,017841267
0;0;1096500;0;2;272;0,017876712
0;0;1096500;0;2;288;0,017462189
0;0;1096500;0;2;304;0,017963577
0;0;1096500;0;2;320;0,017969568
0;0;1096500;0;2;336;0,018252129
0;0;1096500;0;2;352;0,017756898
0;0;1096500;0;2;368;0,017826291
0;0;1096500;0;2;384;0,018286076
0;0;1096500;0;2;400;0,018317028
0;0;1096500;0;2;416;0,017758396
0;0;1096500;0;2;432;0,017703981
0;0;1096500;0;2;448;0,018052938
0;0;1096500;0;2;464;0,018318525
0;0;1096500;0;2;480;0,017979898
0;0;1096500;0;2;496;0,017915652
0;0;1096500;0;2;512;0,017759395
0;0;1096500;0;2;528;0,018052938
0;0;1096500;0;2;544;0,018065419
0;0;1096500;0;2;560;0,018458308
0;0;1096500;0;2;576;0,018547217
0;0;1096500;0;2;592;0,018374947
0;0;1096500;0;2;608;0,017840269
0;0;1096500;0;2;624;0,018048944
0;0;1096500;0;2;640;0,017714964
0;0;1096500;0;2;656;0,018040458
0;0;1096500;0;2;672;0,018203205
0;0;1096500;0;2;688;0,018311069
0;0;1096500;0;2;704;0,018678059
0;0;1096500;0;2;720;0,018845858
0;0;1096500;0;2;736;0,018768326
0;0;1096500;0;2;752;0,018677061
0;0;1096500;0;2;768;0,018758841
0;0;1096500;0;2;784;0,018504237
0;0;1096500;0;2;800;0,018364454
0;0;1096500;0;2;816;0,018127822
0;0;1096500;0;2;832;0,018157685
0;0;1096500;0;2;848;0,017904988
0;0;1096500;0;2;864;0,018009506
0;0;1096500;0;2;880;0,018278588
0;0;1096500;0;2;896;0,01830904
0;0;1096500;0;2;912;0,018403889
0;0;1096500;0;2;928;0,018650509
0;0;1096500;0;2;944;0,018789793
0;0;1096500;0;2;960;0,018900792
0;0;1096500;0;2;976;0,019080841
0;0;1096500;0;2;992;0,018991683
0;0;1096500;0;2;1008;0,019126521
0;0;1096500;0;2;1024;0,019277839
0;0;1096500;0;4;16;0,029921152
0;0;1096500;0;4;32;0,027681506
0;0;1096500;0;4;48;0,022205654
0;0;1096500;0;4;64;0,018878818
0;0;1096500;0;4;80;0,017109405
0;0;1096500;0;4;96;0,01623127
0;0;1096500;0;4;112;0,016220557
0;0;1096500;0;4;128;0,01441051
0;0;1096500;0;4;144;0,014450933
0;0;1096500;0;4;160;0,014579687
0;0;1096500;0;4;176;0,014583525
0;0;1096500;0;4;192;0,014480876
0;0;1096500;0;4;208;0,014321617
0;0;1096500;0;4;224;0,014173961
0;0;1096500;0;4;240;0,014152003
0;0;1096500;0;4;256;0,013874628
0;0;1096500;0;4;272;0,014124556
0;0;1096500;0;4;288;0,014197417
0;0;1096500;0;4;304;0,014182931
0;0;1096500;0;4;320;0,013871538
0;0;1096500;0;4;336;0,0142059
0;0;1096500;0;4;352;0,014142022
0;0;1096500;0;4;368;0,014455424
0;0;1096500;0;4;384;0,01459416
0;0;1096500;0;4;400;0,014639744
0;0;1096500;0;4;416;0,014295729
0;0;1096500;0;4;432;0,014272773
0;0;1096500;0;4;448;0,014153999
0;0;1096500;0;4;464;0,014377573
0;0;1096500;0;4;480;0,014466902
0;0;1096500;0;4;496;0,014545253
0;0;1096500;0;4;512;0,014691973
0;0;1096500;0;4;528;0,014757348
0;0;1096500;0;4;544;0,014921306
0;0;1096500;0;4;560;0,015218344
0;0;1096500;0;4;576;0,01491904
0;0;1096500;0;4;592;0,014737886
0;0;1096500;0;4;608;0,014404929
0;0;1096500;0;4;624;0,014211889
0;0;1096500;0;4;640;0,014064171
0;0;1096500;0;4;656;0,014228857
0;0;1096500;0;4;672;0,014290739
0;0;1096500;0;4;688;0,014331161
0;0;1096500;0;4;704;0,014352121
0;0;1096500;0;4;720;0,014565714
0;0;1096500;0;4;736;0,014502335
0;0;1096500;0;4;752;0,014605139
0;0;1096500;0;4;768;0,014952757
0;0;1096500;0;4;784;0,014872881
0;0;1096500;0;4;800;0,014823223
0;0;1096500;0;4;816;0,014894587
0;0;1096500;0;4;832;0,015073745
0;0;1096500;0;4;848;0,01513413
0;0;1096500;0;4;864;0,015185664
0;0;1096500;0;4;880;0,015421581
0;0;1096500;0;4;896;0,015637193
0;0;1096500;0;4;912;0,015642685
0;0;1096500;0;4;928;0,015850362
0;0;1096500;0;4;944;0,01604456
0;0;1096500;0;4;960;0,015997633
0;0;1096500;0;4;976;0,016147696
0;0;1096500;0;4;992;0,016194108
0;0;1096500;0;4;1008;0,01615069
0;0;1096500;0;4;1024;0,01618634
0;0;1096500;0;6;16;0,023342689
0;0;1096500;0;6;32;0,022014316
0;0;1096500;0;6;48;0,018127721
0;0;1096500;0;6;64;0,016230771
0;0;1096500;0;6;80;0,014946488
0;0;1096500;0;6;96;0,014051695
0;0;1096500;0;6;112;0,013800174
0;0;1096500;0;6;128;0,013083916
0;0;1096500;0;6;144;0,012933257
0;0;1096500;0;6;160;0,013365004
0;0;1096500;0;6;176;0,012750676
0;0;1096500;0;6;192;0,012994119
0;0;1096500;0;6;208;0,013045614
0;0;1096500;0;6;224;0,012770139
0;0;1096500;0;6;240;0,012786089
0;0;1096500;0;6;256;0,013019063
0;0;1096500;0;6;272;0,013000105
0;0;1096500;0;6;288;0,012668356
0;0;1096500;0;6;304;0,012697777
0;0;1096500;0;6;320;0,013043119
0;0;1096500;0;6;336;0,012991126
0;0;1096500;0;6;352;0,013302921
0;0;1096500;0;6;368;0,01335702
0;0;1096500;0;6;384;0,013674082
0;0;1096500;0;6;400;0,013523422
0;0;1096500;0;6;416;0,012970672
0;0;1096500;0;6;432;0,012734706
0;0;1096500;0;6;448;0,012874889
0;0;1096500;0;6;464;0,012700782
0;0;1096500;0;6;480;0,012817019
0;0;1096500;0;6;496;0,013009682
0;0;1096500;0;6;512;0,013161393
0;0;1096500;0;6;528;0,013231083
0;0;1096500;0;6;544;0,013348817
0;0;1096500;0;6;560;0,013465313
0;0;1096500;0;6;576;0,013667596
0;0;1096500;0;6;592;0,013852075
0;0;1096500;0;6;608;0,013960868
0;0;1096500;0;6;624;0,013924515
0;0;1096500;0;6;640;0,013835217
0;0;1096500;0;6;656;0,013918948
0;0;1096500;0;6;672;0,014062674
0;0;1096500;0;6;688;0,014281257
0;0;1096500;0;6;704;0,01441341
0;0;1096500;0;6;720;0,014424884
0;0;1096500;0;6;736;0,014430472
0;0;1096500;0;6;752;0,014162483
0;0;1096500;0;6;768;0,01398083
0;0;1096500;0;6;784;0,013743924
0;0;1096500;0;6;800;0,013610037
0;0;1096500;0;6;816;0,013314601
0;0;1096500;0;6;832;0,013199155
0;0;1096500;0;6;848;0,012979153
0;0;1096500;0;6;864;0,012736202
0;0;1096500;0;6;880;0,012724728
0;0;1096500;0;6;896;0,012853936
0;0;1096500;0;6;912;0,012917722
0;0;1096500;0;6;928;0,01293176
0;0;1096500;0;6;944;0,012992622
0;0;1096500;0;6;960;0,012919717
0;0;1096500;0;6;976;0,012887915
0;0;1096500;0;6;992;0,012999108
0;0;1096500;0;6;1008;0,013076932
0;0;1096500;0;6;1024;0,013096388
0;0;1096500;0;8;16;0,020061973
0;0;1096500;0;8;32;0,018817891
0;0;1096500;0;8;48;0,016454922
0;0;1096500;0;8;64;0,014451432
0;0;1096500;0;8;80;0,01397035
0;0;1096500;0;8;96;0,013227591
0;0;1096500;0;8;112;0,013041013
0;0;1096500;0;8;128;0,012376515
0;0;1096500;0;8;144;0,012269916
0;0;1096500;0;8;160;0,012169982
0;0;1096500;0;8;176;0,012348579
0;0;1096500;0;8;192;0,012328624
0;0;1096500;0;8;208;0,012198418
0;0;1096500;0;8;224;0,011947486
0;0;1096500;0;8;240;0,012244483
0;0;1096500;0;8;256;0,012446856
0;0;1096500;0;8;272;0,012685301
0;0;1096500;0;8;288;0,012715748
0;0;1096500;0;8;304;0,012506222
0;0;1096500;0;8;320;0,012088666
